genome_id	source_category	fasta_path	GCA	BioSample	ST	country	year	assembly_status	is_ST50	notes
GCA_051524355.1	background		GCA_051524355.1	SAMN49796873		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524375.1	background		GCA_051524375.1	SAMN49796872		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524415.1	background		GCA_051524415.1	SAMN49796871		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524435.1	background		GCA_051524435.1	SAMN49796869		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524455.1	background		GCA_051524455.1	SAMN49796867		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524475.1	background		GCA_051524475.1	SAMN49796866		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524495.1	background		GCA_051524495.1	SAMN49796865		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524515.1	background		GCA_051524515.1	SAMN49796864		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524535.1	background		GCA_051524535.1	SAMN49796863		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524555.1	background		GCA_051524555.1	SAMN49796862		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524575.1	background		GCA_051524575.1	SAMN49796861		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524595.1	background		GCA_051524595.1	SAMN49796860		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524615.1	background		GCA_051524615.1	SAMN49796859		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524635.1	background		GCA_051524635.1	SAMN49796858		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524655.1	background		GCA_051524655.1	SAMN49796856		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524675.1	background		GCA_051524675.1	SAMN49796855		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524695.1	background		GCA_051524695.1	SAMN49796854		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524715.1	background		GCA_051524715.1	SAMN49796852		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524735.1	background		GCA_051524735.1	SAMN49796853		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524755.1	background		GCA_051524755.1	SAMN49796851		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524795.1	background		GCA_051524795.1	SAMN49796850		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524815.1	background		GCA_051524815.1	SAMN49796849		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524835.1	background		GCA_051524835.1	SAMN49796848		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524855.1	background		GCA_051524855.1	SAMN49796847		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524875.1	background		GCA_051524875.1	SAMN49796846		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524895.1	background		GCA_051524895.1	SAMN49796845		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524915.1	background		GCA_051524915.1	SAMN49796844		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524935.1	background		GCA_051524935.1	SAMN49796843		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524955.1	background		GCA_051524955.1	SAMN49796839		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524975.1	background		GCA_051524975.1	SAMN49796840		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051524995.1	background		GCA_051524995.1	SAMN49796838		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051525015.1	background		GCA_051525015.1	SAMN49796837		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051525035.1	background		GCA_051525035.1	SAMN49796836		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051525055.1	background		GCA_051525055.1	SAMN49796834		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051525075.1	background		GCA_051525075.1	SAMN49796835		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051525095.1	background		GCA_051525095.1	SAMN49796833		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051525115.1	background		GCA_051525115.1	SAMN49796832		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051525135.1	background		GCA_051525135.1	SAMN49796831		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051525155.1	background		GCA_051525155.1	SAMN49796830		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051525175.1	background		GCA_051525175.1	SAMN49796829		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525195.1	background		GCA_051525195.1	SAMN49796828		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525215.1	background		GCA_051525215.1	SAMN49796827		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525255.1	background		GCA_051525255.1	SAMN49796826		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525275.1	background		GCA_051525275.1	SAMN49796825		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525295.1	background		GCA_051525295.1	SAMN49796824		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525315.1	background		GCA_051525315.1	SAMN49796823		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525335.1	background		GCA_051525335.1	SAMN49796822		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525355.1	background		GCA_051525355.1	SAMN49796821		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525375.1	background		GCA_051525375.1	SAMN49796820		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525395.1	background		GCA_051525395.1	SAMN49796819		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525415.1	background		GCA_051525415.1	SAMN49796818		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525435.1	background		GCA_051525435.1	SAMN49796816		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525455.1	background		GCA_051525455.1	SAMN49796817		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525475.1	background		GCA_051525475.1	SAMN49796815		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525495.1	background		GCA_051525495.1	SAMN49796814		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525515.1	background		GCA_051525515.1	SAMN49796813		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525535.1	background		GCA_051525535.1	SAMN49796812		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525555.1	background		GCA_051525555.1	SAMN49796811		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525575.1	background		GCA_051525575.1	SAMN49796810		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525595.1	background		GCA_051525595.1	SAMN49796809		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525615.1	background		GCA_051525615.1	SAMN49796808		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525635.1	background		GCA_051525635.1	SAMN49796807		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525655.1	background		GCA_051525655.1	SAMN49796806		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525675.1	background		GCA_051525675.1	SAMN49796803		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525695.1	background		GCA_051525695.1	SAMN49796804		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525715.1	background		GCA_051525715.1	SAMN49796802		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525735.1	background		GCA_051525735.1	SAMN49796801		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525755.1	background		GCA_051525755.1	SAMN49796800		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525775.1	background		GCA_051525775.1	SAMN49796799		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525795.1	background		GCA_051525795.1	SAMN49796798		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525815.1	background		GCA_051525815.1	SAMN49796796		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525835.1	background		GCA_051525835.1	SAMN49796795		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525855.1	background		GCA_051525855.1	SAMN49796794		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525875.1	background		GCA_051525875.1	SAMN49796792		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525895.1	background		GCA_051525895.1	SAMN49796790		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525935.1	background		GCA_051525935.1	SAMN49796789		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525955.1	background		GCA_051525955.1	SAMN49796788		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051525995.1	background		GCA_051525995.1	SAMN49796787		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526015.1	background		GCA_051526015.1	SAMN49796793		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526035.1	background		GCA_051526035.1	SAMN49796786		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526055.1	background		GCA_051526055.1	SAMN49796791		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526075.1	background		GCA_051526075.1	SAMN49796785		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526095.1	background		GCA_051526095.1	SAMN49796784		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526115.1	background		GCA_051526115.1	SAMN49796783		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526135.1	background		GCA_051526135.1	SAMN49796782		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526155.1	background		GCA_051526155.1	SAMN49796781		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526175.1	background		GCA_051526175.1	SAMN49796780		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526195.1	background		GCA_051526195.1	SAMN49796779		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526215.1	background		GCA_051526215.1	SAMN49796778		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526235.1	background		GCA_051526235.1	SAMN49796777		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526255.1	background		GCA_051526255.1	SAMN49796776		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526275.1	background		GCA_051526275.1	SAMN49796775		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526295.1	background		GCA_051526295.1	SAMN49796774		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526315.1	background		GCA_051526315.1	SAMN49796773		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526335.1	background		GCA_051526335.1	SAMN49796772		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526355.1	background		GCA_051526355.1	SAMN49796771		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526375.1	background		GCA_051526375.1	SAMN49796770		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526395.1	background		GCA_051526395.1	SAMN49796769		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526415.1	background		GCA_051526415.1	SAMN49796768		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526435.1	background		GCA_051526435.1	SAMN49796767		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526455.1	background		GCA_051526455.1	SAMN49796766		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526475.1	background		GCA_051526475.1	SAMN49796765		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526495.1	background		GCA_051526495.1	SAMN49796764		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526515.1	background		GCA_051526515.1	SAMN49796763		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526535.1	background		GCA_051526535.1	SAMN49796761		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526555.1	background		GCA_051526555.1	SAMN49796762		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526575.1	background		GCA_051526575.1	SAMN49796760		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526595.1	background		GCA_051526595.1	SAMN49796759		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526615.1	background		GCA_051526615.1	SAMN49796757		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526635.1	background		GCA_051526635.1	SAMN49796758		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526675.1	background		GCA_051526675.1	SAMN49796756		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526695.1	background		GCA_051526695.1	SAMN49796754		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526715.1	background		GCA_051526715.1	SAMN49796752		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526735.1	background		GCA_051526735.1	SAMN49796753		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526755.1	background		GCA_051526755.1	SAMN49796751		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526775.1	background		GCA_051526775.1	SAMN49796749		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526805.1	background		GCA_051526805.1	SAMN49796750		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526835.1	background		GCA_051526835.1	SAMN49796748		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526855.1	background		GCA_051526855.1	SAMN49796747		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526875.1	background		GCA_051526875.1	SAMN49796746		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526895.1	background		GCA_051526895.1	SAMN49796745		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526915.1	background		GCA_051526915.1	SAMN49796744		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526935.1	background		GCA_051526935.1	SAMN49796743		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526955.1	background		GCA_051526955.1	SAMN49796742		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526975.1	background		GCA_051526975.1	SAMN49796741		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051526995.1	background		GCA_051526995.1	SAMN49796740		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051527015.1	background		GCA_051527015.1	SAMN49796739		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051527035.1	background		GCA_051527035.1	SAMN49796738		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051527055.1	background		GCA_051527055.1	SAMN49796737		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051549865.1	background		GCA_051549865.1	SAMN49796735		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051549875.1	background		GCA_051549875.1	SAMN49796736		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051549885.1	background		GCA_051549885.1	SAMN49796755		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051550075.1	background		GCA_051550075.1	SAMN49796879		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051550095.1	background		GCA_051550095.1	SAMN49796841		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051550105.1	background		GCA_051550105.1	SAMN49796842		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051550135.1	background		GCA_051550135.1	SAMN49796857		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051550145.1	background		GCA_051550145.1	SAMN49796868		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051550155.1	background		GCA_051550155.1	SAMN49796870		China:Nantong	2024	current	NO	source:NCBI_background
GCA_051551015.1	background		GCA_051551015.1	SAMN49917258		USA	2025	current	NO	source:NCBI_background
GCA_051553855.1	background		GCA_051553855.1	SAMN50170579		USA	2025	current	NO	source:NCBI_background
GCA_051557345.1	background		GCA_051557345.1	SAMN49796797		China:Nantong	2023	current	NO	source:NCBI_background
GCA_051562975.1	background		GCA_051562975.1	SAMN50197040		USA	2025	current	NO	source:NCBI_background
GCA_051565235.1	background		GCA_051565235.1	SAMN50233356		USA	2025	current	NO	source:NCBI_background
GCA_051570785.1	background		GCA_051570785.1	SAMN50233704		USA	2025	current	NO	source:NCBI_background
GCA_051571005.1	background		GCA_051571005.1	SAMN50232476		USA	2025	current	NO	source:NCBI_background
GCA_051571885.1	background		GCA_051571885.1	SAMN50195055		USA	2025	current	NO	source:NCBI_background
GCA_051572585.1	background		GCA_051572585.1	SAMN50209121		USA	2025	current	NO	source:NCBI_background
GCA_051573685.1	background		GCA_051573685.1	SAMN50193006		USA	2025	current	NO	source:NCBI_background
GCA_051637725.1	background		GCA_051637725.1	SAMN50129703		USA	2025	current	NO	source:NCBI_background
GCA_051640205.1	background		GCA_051640205.1	SAMN50287111		USA	2025	current	NO	source:NCBI_background
GCA_051655225.1	background		GCA_051655225.1	SAMN48522735		China: Baoxing River	2022	current	NO	source:NCBI_background
GCA_051664105.1	background		GCA_051664105.1	SAMN50288963		USA	2025	current	NO	source:NCBI_background
GCA_051664125.1	background		GCA_051664125.1	SAMN50288505		USA	2025	current	NO	source:NCBI_background
GCA_051685145.1	background		GCA_051685145.1	SAMN50184600		USA	2025	current	NO	source:NCBI_background
GCA_051696825.1	background		GCA_051696825.1	SAMN50300460		USA	2025	current	NO	source:NCBI_background
